0	37,2079	45,2564	46,6133
1	36,4770	42,1217	43,0882
2	36,4135	41,8493	43,1563
3	36,4446	41,8532	43,2125
4	37,4933	44,2918	45,5786
5	36,7122	41,6927	43,3373
6	36,5156	41,4779	43,1315
7	36,4501	41,7278	43,6673
8	37,5279	43,5857	45,2380
9	36,6058	41,7045	43,4802
10	36,7539	41,4116	42,9072
11	36,7569	41,4813	43,2643
12	37,8257	43,1927	44,9098
13	37,1030	41,5724	43,4426
14	37,0943	41,4727	42,9619
15	37,6597	41,7510	43,3328
16	38,8592	43,9328	45,4250
17	38,5496	42,1759	43,4924
18	38,6234	42,0730	43,5750
19	39,0240	42,2061	43,7358
20	39,8088	44,3930	45,9934
21	38,7831	42,3487	43,9502
22	38,7350	42,0161	43,3067
23	38,5710	42,4938	43,7580
24	39,6021	43,9263	45,2974
25	39,0332	42,3024	43,4149
26	39,1230	42,2522	43,3014
27	39,2956	42,8092	43,9715
28	39,9189	44,2298	45,5110
29	38,8432	42,7164	44,0028
30	38,8076	42,3255	43,4120
31	38,9496	42,8485	43,9376
32	39,5906	44,5725	45,7441
33	38,6805	42,9238	44,2088
34	38,4101	42,5160	43,4666
35	38,7488	42,9882	44,4121
36	39,6369	44,1531	45,6399
37	38,9535	43,1880	44,5423
38	38,3206	42,6189	44,1061
39	38,1369	43,2526	44,5391
40	38,5116	44,3797	45,9092
41	38,0805	43,6054	45,0429
42	38,3562	42,9763	44,5628
43	38,0836	43,4913	45,1595
44	38,2871	44,2650	46,2347
45	37,7289	43,6561	45,8070
46	37,1657	42,8880	45,4052
47	37,4535	43,6870	45,9012
48	37,8813	44,2107	46,4725
49	37,6115	43,4912	45,6350

2015,8848	38,1041	42,8871	44,4039

