0	36,8091	43,7424	46,6071
1	35,1290	41,5594	44,7244
2	35,3494	41,2828	44,0253
3	35,6431	41,4534	44,3448
4	36,8126	42,7235	45,1696
5	35,5561	41,2429	44,2261
6	35,9110	41,1613	43,8479
7	35,7974	41,3772	44,2311
8	37,0929	42,6360	44,9279
9	35,5293	41,3038	44,0604
10	35,3780	40,9138	43,7361
11	35,3372	41,3913	44,1742
12	36,8969	42,5875	44,8445
13	35,2815	41,2970	43,9702
14	35,2545	40,8861	43,5408
15	34,7952	41,2142	43,8531
16	36,7466	42,4927	44,5679
17	34,7495	40,9028	43,6184
18	35,4732	41,0011	43,5035
19	35,2869	40,9402	43,8250
20	36,8752	42,4981	44,5652
21	35,2232	40,9765	43,9150
22	35,5134	40,8078	43,4809
23	35,9732	41,2233	43,8755
24	37,4093	42,3852	44,6003
25	36,3213	41,1204	44,0057
26	36,3498	40,6792	43,6316
27	36,5303	41,0529	43,9596
28	37,6674	42,3099	44,3665
29	36,4301	40,9376	43,7560
30	36,4679	40,6626	43,4850
31	35,9209	40,7200	43,6905
32	37,4028	42,0254	44,1955
33	35,9942	40,6953	43,8384
34	35,9520	40,7838	43,6949
35	35,4753	40,8233	43,8110
36	37,0941	42,1869	44,5048
37	35,3226	40,8425	43,7583
38	35,7734	40,6770	43,6266
39	35,9480	40,8137	43,8777
40	37,5389	42,2372	44,7229
41	36,1967	40,9864	43,9332
42	36,4439	40,7423	43,7710
43	36,1655	40,8559	43,8699
44	37,4813	42,2333	44,5825
45	36,1038	40,9440	43,9674
46	35,7090	40,8760	43,6655
47	34,9271	40,7937	43,8142
48	36,9513	42,5589	44,7626
49	35,3615	41,0056	43,9242
50	35,8705	40,6995	43,6946
51	35,6918	40,7982	43,7781
52	37,2246	42,1076	44,4373
53	35,9477	40,8329	43,9033
54	36,3157	40,5628	43,3877
55	36,0035	40,6578	43,5839
56	37,2631	42,1247	44,3365
57	35,7401	40,7304	43,6061
58	36,1281	40,4656	43,3378
59	35,9346	40,5996	43,5821
60	37,1786	42,0718	44,2479
61	35,5274	40,6800	43,6407
62	35,8176	40,5474	43,4354
63	35,4951	40,7108	43,6452
64	37,1778	42,0924	44,2650
65	35,7600	40,8027	43,6252
66	35,8374	40,5519	43,4591
67	35,4618	40,6243	43,6712
68	37,1348	42,1369	44,3348
69	35,8151	40,6835	43,7031
70	36,0366	40,3971	43,4762
71	35,6377	40,5030	43,6222
72	37,1222	42,2757	44,4470
73	35,4401	40,6982	43,7203
74	35,5789	40,5125	43,5954
75	34,9837	40,6633	43,7545
76	36,9971	42,6165	44,8066
77	35,6907	40,8978	44,0779
78	35,9103	40,5534	43,6658
79	35,4928	40,6818	43,8550
80	36,9611	42,2219	44,4508
81	35,4969	40,8184	43,9146
82	35,7867	40,6911	43,6660
83	35,7050	40,7897	43,8929
84	37,2686	42,2640	44,5113
85	35,6042	40,7463	43,8701
86	35,7840	40,5885	43,5496
87	35,8796	40,7841	44,0307
88	37,2618	42,1591	44,3949
89	36,0121	40,6540	43,8169
90	36,2004	40,5329	43,5273
91	35,8893	40,7291	43,9154
92	37,4176	42,3988	44,5526
93	35,8515	40,6318	44,0585
94	35,9114	40,5430	43,6061
95	35,3750	40,6463	43,7086
96	37,1837	42,2125	44,6482
97	35,6315	40,8890	43,8824
98	35,7393	40,6328	43,5642
99	35,4778	40,4883	43,4445

4129,0656	36,0801	41,2127	43,9915

