0	40,9843	44,9329	46,3998
1	37,1322	40,4951	42,7799
2	37,4889	40,3084	42,2157
3	36,5539	40,0912	42,1799
4	38,1437	40,8725	42,6755
5	36,4155	40,2750	42,0113
6	37,3969	40,2803	42,0986
7	37,0316	40,2694	42,8083
8	40,7043	44,3930	45,7783
9	37,1192	40,2048	42,6873
10	37,1303	40,0749	41,9590
11	36,2366	39,8138	41,8071
12	38,1200	40,6374	42,5259
13	36,9553	39,7722	42,0067
14	38,1379	39,8999	41,8795
15	37,7247	39,7888	42,4000
16	40,8763	44,0194	45,5843
17	37,2851	39,8052	42,6399
18	37,3891	39,7707	41,9248
19	36,5394	39,5244	41,7759
20	38,3330	40,5285	42,3637
21	36,8227	39,6060	41,8130
22	37,7348	39,9326	42,0543
23	37,2334	39,7977	42,2274
24	40,7474	44,0442	45,4715
25	37,3248	40,0744	42,5311
26	37,9177	40,0610	41,9960
27	37,3875	39,5970	41,6230
28	38,3120	40,4673	42,3098
29	37,0304	39,3952	41,6731
30	37,6502	39,7597	41,9396
31	37,2892	39,6937	42,3318
32	40,7920	43,9395	45,2297
33	37,5016	39,4766	42,2769
34	37,7455	39,7471	41,9083
35	36,9294	39,5183	41,8443
36	38,1110	40,4588	42,5263
37	36,7120	39,4934	41,9026
38	37,2293	39,9948	42,1928
39	37,3090	39,7469	42,5035
40	40,8420	44,0164	45,4263
41	37,2519	39,6248	42,5668
42	37,5818	39,8497	42,2283
43	36,7433	39,4994	42,0283
44	38,3209	40,3821	42,5119
45	37,0039	39,3364	41,8805
46	37,5853	39,9570	42,2422
47	37,6922	39,5058	42,0990
48	40,8679	44,0703	45,4795
49	37,1066	38,8114	41,6738

794,3184	37,8495	40,5123	42,6598

