0	38,8771	46,4817	48,5663
1	38,1592	43,9364	45,6275
2	38,1475	43,0681	44,9286
3	38,1786	43,7410	45,7418
4	39,3842	45,3448	46,7852
5	38,3232	43,7154	45,6953
6	38,3178	42,9456	44,7481
7	38,0136	43,6673	45,6256
8	39,2986	44,8964	46,3634
9	38,3013	43,5527	45,4591
10	38,0242	42,7652	44,3644
11	38,2783	43,4492	45,3034
12	39,6760	44,9243	46,2529
13	38,8527	43,4614	45,4870
14	38,9827	42,8217	44,4149
15	38,8322	43,4650	45,4818
16	39,7501	44,7442	46,3148
17	38,4425	43,1826	45,6092
18	38,2041	42,5948	44,7205
19	38,2940	43,0477	45,4711
20	39,7139	44,6646	46,3975
21	38,7168	43,3077	45,3705
22	38,6338	42,7038	44,7541
23	38,2260	43,4021	45,6288
24	39,4321	44,6546	46,4907
25	38,2791	43,3433	45,5549
26	38,7141	42,7285	44,6659
27	38,8803	43,0347	45,3492
28	39,6746	44,6222	46,1096
29	38,7070	43,0112	45,4881
30	38,4324	42,5538	44,5833
31	38,3729	42,8882	45,2978
32	39,6863	44,5832	46,1397
33	38,7641	42,9421	45,2553
34	38,5408	42,4937	44,6698
35	38,6830	42,9007	45,2444
36	39,6244	44,7425	46,3630
37	38,4916	43,0514	45,5466
38	38,1932	42,6039	44,7493
39	38,5401	42,9661	45,5552
40	39,5705	44,7321	46,2431
41	38,5286	43,2846	45,5925
42	38,4262	42,7168	44,8182
43	38,5273	43,1167	45,4965
44	39,8264	44,6421	46,3186
45	38,8324	43,1010	45,4266
46	38,5769	42,6319	44,7324
47	38,7015	42,8557	45,2527
48	39,6998	44,6280	46,4389
49	38,3032	42,4742	45,1378

2199,6096	38,7528	43,5437	45,5526

