0	35,7707	43,0003	46,0651
1	34,6217	41,2186	44,3290
2	34,8565	40,7910	43,4954
3	35,2140	41,0342	44,0612
4	36,2164	42,1891	44,7839
5	35,1538	40,8802	43,8581
6	35,5308	40,6408	43,3221
7	35,4360	40,9153	43,9759
8	36,5499	42,1552	44,6216
9	35,1215	40,8562	43,7126
10	34,9247	40,3550	43,2568
11	34,9575	40,8554	43,8216
12	36,2700	42,0791	44,5342
13	34,8954	40,7390	43,6263
14	34,8445	40,2798	43,0211
15	34,3756	40,6957	43,5474
16	36,0910	41,9966	44,1986
17	34,3132	40,4403	43,2654
18	35,1192	40,4788	43,0210
19	34,9355	40,4472	43,5020
20	36,2858	41,9490	44,2298
21	34,8438	40,5481	43,5569
22	35,1116	40,2199	42,9744
23	35,6126	40,8259	43,5824
24	36,8968	41,8330	44,1437
25	35,9931	40,6645	43,6485
26	35,9637	40,1027	43,1010
27	36,1774	40,6263	43,6616
28	37,1475	41,7249	44,0603
29	36,0861	40,5325	43,3407
30	36,0933	40,1300	42,9285
31	35,4664	40,3703	43,3514
32	36,8524	41,5106	43,8327
33	35,5729	40,2769	43,5188
34	35,4981	40,0933	43,2041
35	35,0281	40,2998	43,4360
36	36,4620	41,6763	44,1192
37	34,8908	40,2189	43,3660
38	35,3399	40,1081	43,1505
39	35,5202	40,3262	43,5694
40	36,9905	41,6732	44,3396
41	35,7771	40,3488	43,6396
42	36,0403	40,2331	43,2922
43	35,7465	40,3794	43,6046
44	36,9642	41,5956	44,1936
45	35,7567	40,4472	43,6825
46	35,2622	40,0944	43,1305
47	34,4518	40,2802	43,4854
48	36,2768	41,8932	44,2456
49	35,0052	40,4535	43,5725
50	35,4652	40,2226	43,1928
51	35,3021	40,3605	43,3819
52	36,6355	41,5859	44,0191
53	35,5243	40,3912	43,4801
54	35,9697	40,0338	42,8832
55	35,6535	40,2526	43,2553
56	36,7252	41,4661	43,9185
57	35,3762	40,1878	43,2599
58	35,7916	39,9614	42,8242
59	35,5591	40,1055	43,2583
60	36,5809	41,5350	43,8331
61	35,1007	40,0477	43,2684
62	35,4091	39,8791	42,9367
63	35,0924	40,2203	43,2854
64	36,5902	41,5706	43,9646
65	35,2963	40,2688	43,3108
66	35,4198	40,0206	42,9481
67	35,0678	40,1135	43,2908
68	36,5968	41,5744	44,0169
69	35,4134	40,0940	43,4818
70	35,6362	39,8646	42,9693
71	35,2082	40,0396	43,2766
72	36,5817	41,8178	44,1086
73	35,0391	39,9730	43,3668
74	35,1964	39,9358	43,1781
75	34,5501	40,0634	43,4948
76	36,3647	41,9939	44,4664
77	35,3799	40,3341	43,6786
78	35,5360	39,9468	43,1396
79	35,1027	40,2470	43,5593
80	36,3965	41,7692	44,1288
81	35,1240	40,2332	43,6454
82	35,4050	40,0078	43,1934
83	35,3636	40,2436	43,5017
84	36,7613	41,8873	44,2308
85	35,2255	40,2118	43,5736
86	35,3865	39,9691	43,1222
87	35,4750	40,3088	43,6622
88	36,6878	41,4820	43,9305
89	35,6242	40,0792	43,4118
90	35,8141	39,8552	43,0277
91	35,4879	40,1425	43,6371
92	36,8897	41,8511	44,2015
93	35,4849	40,1871	43,6581
94	35,5321	39,9360	43,1216
95	34,9322	40,1700	43,3505
96	36,5760	41,7997	44,1524
97	35,2250	40,2708	43,4725
98	35,2940	39,9670	42,9351
99	34,9977	39,8022	42,9312

3774,4608	35,6316	40,6776	43,5992

