0	38,8527	47,5258	49,3715
1	38,1270	45,3816	47,0534
2	38,0898	45,2814	46,6946
3	38,1087	45,1998	46,8415
4	38,8333	46,5430	48,4653
5	38,1560	44,9108	46,8360
6	37,9312	45,1854	46,8328
7	38,2349	44,6087	46,7368
8	39,0110	46,0638	47,9698
9	38,4111	44,3719	46,5650
10	38,2480	44,7631	46,7494
11	38,2936	44,4011	46,6965
12	38,9789	45,7801	47,7016
13	38,2445	44,5962	46,7647
14	38,6023	45,0553	46,8847
15	38,3964	44,6701	46,7613
16	39,0973	45,3546	47,1049
17	38,1435	44,4235	46,5617
18	38,3296	44,7640	46,6277
19	38,3447	44,4128	46,7110
20	39,0617	45,4250	47,2680
21	39,1017	44,5265	46,7191
22	39,0761	44,5584	46,3467
23	39,1362	44,4999	46,5951
24	39,2683	45,4574	47,2801
25	39,7496	44,5655	46,5642
26	40,0103	44,7002	46,2780
27	40,2196	44,6728	46,6437
28	39,8007	45,9813	47,5495
29	40,2221	45,0611	46,8870
30	39,6962	45,1269	46,9715
31	40,0613	45,0534	47,0784
32	40,3422	46,3949	48,0844
33	40,9126	45,5983	47,4519
34	41,1041	45,7825	47,6316
35	40,9382	45,7923	47,4406
36	41,4349	46,9623	49,0278
37	41,2850	45,6822	47,8060
38	41,7764	45,6235	47,4623
39	41,5636	45,4682	47,6052
40	41,4950	46,4951	48,6252
41	41,2031	45,5703	47,4811
42	41,1764	45,6445	47,3242
43	41,3285	45,4390	47,5223
44	41,5985	46,0978	48,1983
45	41,3297	45,5612	47,3604
46	41,1252	45,7249	47,2407
47	40,9973	45,5569	47,1249
48	41,3556	46,1229	47,7773
49	41,5033	45,2242	46,9408
50	41,5124	45,3733	46,8074
51	41,5920	45,4002	47,0094
52	41,5980	46,1797	47,7214
53	41,7760	45,6547	47,1328
54	41,8793	45,5393	46,7251
55	41,8005	45,6172	46,9701
56	41,6624	45,9226	47,5733
57	41,5608	45,8519	47,2120
58	41,3513	45,8177	47,0175
59	41,5614	45,4715	46,8909
60	41,5913	46,1903	47,8358
61	41,7536	45,5920	47,2718
62	41,6035	45,5500	47,0084
63	41,3525	45,6736	47,1120
64	41,3605	46,1936	47,8796
65	41,3522	45,6313	47,1175
66	41,2374	45,4461	46,9540
67	41,2402	45,5847	47,4002
68	41,2268	45,7849	47,5572
69	41,4044	45,8672	47,4213
70	41,2752	45,6650	47,1170
71	41,4595	45,6961	47,4593
72	41,1914	45,7645	47,6993
73	41,5319	46,0516	47,8156
74	41,4346	45,7143	47,4285
75	41,1243	45,6363	47,5444
76	40,8156	46,0571	47,8923
77	41,1616	45,8016	47,6965
78	40,7304	45,8219	47,6102
79	40,8327	45,9218	47,6890
80	40,5333	46,1691	48,1270
81	40,2007	45,9145	47,8026
82	40,1055	45,7907	47,5807
83	40,3164	45,9006	47,6431
84	40,3890	45,7849	47,7452
85	40,6358	45,6391	47,5961
86	40,4703	45,8219	47,6755
87	40,1172	45,8336	47,7523
88	40,1080	46,1313	48,1602
89	40,4840	45,7801	47,8318
90	40,1303	45,6526	47,9505
91	40,2519	45,7518	48,1521
92	39,9737	46,3463	48,3309
93	40,2222	46,0019	48,2918
94	39,9410	45,6921	48,0572
95	40,0003	45,9612	48,0078
96	39,7113	46,0139	48,0152
97	39,9393	45,4214	47,8616
98	39,8639	45,1464	47,7634
99	39,8559	44,7503	47,3962

5345,1840	40,3153	45,5564	47,4053

