0	36,7876	43,9558	45,7338
1	35,1154	41,5466	43,2666
2	35,2572	41,5668	43,1373
3	35,1058	41,5752	43,1742
4	37,0571	43,7146	45,4105
5	35,0803	41,2886	43,1027
6	35,2498	41,4735	43,1651
7	35,1578	41,0623	43,1352
8	37,2572	43,3253	45,2125
9	35,4160	40,9996	43,1613
10	35,3895	41,2623	43,2337
11	35,2276	40,9354	43,1800
12	37,3698	43,1768	45,0756
13	35,2632	41,0945	43,2474
14	35,7581	41,4405	43,2697
15	35,3986	41,1150	43,2877
16	37,4384	43,0903	44,8646
17	35,1867	40,9645	43,1437
18	35,5594	41,2683	43,2350
19	35,4238	40,9156	43,1603
20	37,5765	43,0090	44,8490
21	36,1055	40,9453	43,1612
22	36,2902	41,1626	43,1306
23	36,1377	40,9501	43,0568
24	37,8619	43,0181	44,9311
25	36,5877	41,0195	43,0695
26	37,0919	41,3122	43,0522
27	37,1179	41,2648	43,3072
28	38,2306	43,4230	45,1896
29	36,8765	41,4660	43,5071
30	36,6865	41,5586	43,5593
31	36,7510	41,4500	43,6809
32	38,4711	43,7404	45,5869
33	37,2929	41,9327	43,9859
34	37,6932	41,9589	44,0387
35	37,4469	41,9784	44,0041
36	39,3748	44,0432	46,1293
37	37,8790	41,9748	44,2182
38	38,4884	42,0557	44,0700
39	38,2819	41,8681	44,1738
40	39,5730	43,8146	45,9608
41	37,8719	41,9813	44,0162
42	38,0520	42,0813	44,0097
43	37,8802	41,9724	44,1088
44	39,6416	43,5549	45,7128
45	37,9399	42,0123	43,8887
46	37,8499	42,0587	43,8005
47	37,4268	42,1414	43,8174
48	39,4070	43,6135	45,4664
49	38,2052	42,0236	43,8754
50	38,4159	42,1149	43,7753
51	38,2987	42,2361	44,0200
52	39,7504	43,7353	45,5706
53	38,5710	42,3664	44,0770
54	38,7900	42,2999	43,8534
55	38,4360	42,4424	44,0817
56	39,7426	43,7012	45,5350
57	37,9782	42,4447	44,1300
58	38,1445	42,2534	43,9823
59	38,0885	42,1393	43,9360
60	39,6252	43,6006	45,5881
61	38,3244	42,1742	44,1227
62	38,4200	42,1551	43,8568
63	38,0231	42,3218	44,0838
64	39,4631	43,7239	45,6108
65	38,1319	42,2505	44,1296
66	38,0785	42,0619	43,9357
67	37,8142	42,2344	44,2398
68	39,2949	43,5482	45,5254
69	37,7557	42,3419	44,3230
70	38,1334	42,2113	44,0945
71	38,2484	42,5056	44,4178
72	39,5573	43,5422	45,6957
73	38,3266	42,7443	44,7244
74	38,2427	42,3745	44,3841
75	37,7513	42,4860	44,7264
76	38,9105	43,7193	45,7842
77	37,8487	42,4293	44,7127
78	37,5315	42,3514	44,5472
79	37,2336	42,4546	44,4985
80	38,5296	43,7262	45,8845
81	36,6409	42,5421	44,6649
82	36,8824	42,3844	44,5289
83	37,0420	42,5643	44,6333
84	38,7707	43,4928	45,7659
85	37,5842	42,5327	44,7496
86	37,1880	42,4744	44,6883
87	36,7299	42,4803	44,7872
88	38,4152	43,7533	45,9321
89	37,1310	42,4390	44,9396
90	37,1025	42,3537	44,9669
91	36,7240	42,5619	45,0379
92	38,0906	43,8521	46,0845
93	36,8419	42,5036	45,2587
94	37,0242	42,4898	45,2154
95	36,6302	42,5538	45,0236
96	38,1074	43,6956	46,0275
97	36,9401	42,3899	45,0663
98	37,2172	41,9902	44,8990
99	36,8760	41,8106	44,6372

5345,1840	37,4699	42,3471	44,3831

